id,bin_0,bin_1,bin_2,bin_3,bin_4,nom_0,nom_1,nom_2,nom_3,nom_4,nom_5,nom_6,nom_7,nom_8,nom_9,ord_0,ord_1,ord_2,ord_3,ord_4,ord_5,day,month,target
17763,1,0,0,F,Y,Red,Star,Axolotl,Costa Rica,Piano,e7d9ca356,c73e4dfe1,be90beeea,3a8fba905,8f17e29ef,3,Contributor,Freezing,j,S,cW,1,1,0
17764,0,1,0,F,N,Green,Star,Lion,China,Piano,72f8028dc,800577110,532fc2d2e,4d70170c4,5dedcc2a3,1,Grandmaster,Freezing,o,P,vK,3,9,1
17765,0,1,0,T,Y,Blue,Square,Axolotl,Russia,Theremin,c0534106d,f497b97d7,bc46b66a9,9251228dc,a1f87257d,1,Novice,Lava Hot,j,I,rZ,7,2,0
17766,0,1,0,F,Y,Green,Star,Axolotl,Canada,Piano,bd40c81f3,57aa15561,d4821d013,696f53296,c4bfbb125,2,Grandmaster,Lava Hot,k,W,PQ,2,1,1
17767,0,1,0,F,Y,Green,Square,Hamster,Russia,Piano,91a20b464,4c1bdbe7b,afc659a2f,31e7314d6,24d0f1098,2,Novice,Freezing,g,S,od,3,11,1
17768,0,0,0,F,N,Green,Polygon,Lion,Canada,Theremin,908a1b9c9,e7073f6a2,d79956ebd,67c393e7e,e8b921583,1,Novice,Lava Hot,i,J,FI,2,5,0
17769,0,1,0,T,N,Red,Trapezoid,Lion,Costa Rica,Oboe,2ff007c26,d166613dc,acedff31e,c2dfecfea,d99ad9537,1,Contributor,Cold,l,A,sV,4,8,1
17770,0,0,0,F,Y,Blue,Square,Dog,India,Oboe,e9f44a509,12d88c9c3,e5ff2a65e,58ee6ef3c,c732a8342,1,Grandmaster,Lava Hot,g,Z,Dx,3,3,0
17771,0,0,1,T,N,Blue,Star,Cat,Costa Rica,Piano,db5e25328,231233ca9,2fb072e38,d40e0503f,223251ffb,2,Novice,Boiling Hot,i,A,Bd,4,11,0
17772,0,0,0,F,Y,Green,Trapezoid,Cat,Russia,Theremin,e0efe9d20,144279ac1,e137ece0a,80be47228,b9c456565,2,Novice,Boiling Hot,a,O,BA,3,9,0
17773,0,0,0,T,Y,Blue,Triangle,Cat,Canada,Oboe,9ad6558d1,15ea6e2bb,caa9caf90,089a759d4,9ad71159b,1,Grandmaster,Lava Hot,h,V,rZ,3,1,0
17774,0,0,1,F,Y,Red,Star,Lion,Canada,Oboe,19db35594,a9925d0e5,53e58096b,a2c055f58,f246b9f16,2,Novice,Lava Hot,l,B,nX,2,3,0
17775,0,0,0,F,N,Green,Polygon,Lion,Russia,Piano,2ff007c26,fbcb50fc1,22831fffe,0c1c426ff,9fb43781d,1,Grandmaster,Boiling Hot,e,T,Jc,1,2,0
17776,0,1,0,T,N,Green,Circle,Dog,Russia,Oboe,f0c1ceee4,cf8b12b4e,677329fb6,d4c4281cc,43c7347c2,1,Novice,Boiling Hot,h,F,wu,4,1,0
17777,0,1,0,T,N,Red,Square,Axolotl,Russia,Oboe,81264f81f,79a82b7c0,a94100b59,674157f4e,30a9b1e47,1,Novice,Freezing,g,V,aO,4,10,0
17778,1,1,0,T,N,Green,Polygon,Lion,Canada,Piano,be4578201,0302f1ffc,01e22241a,9c093c194,9e19f60b6,1,Grandmaster,Freezing,a,X,Jt,3,2,0
17779,1,0,0,T,Y,Blue,Circle,Lion,Russia,Piano,176809a41,9a16c7c8f,a4592b8a2,dab3adf54,cd58a65f2,3,Novice,Hot,k,K,ex,2,9,0
17780,0,1,0,T,Y,Green,Triangle,Dog,China,Bassoon,df51b96fc,d4d727716,370b29add,081d24029,8147fdc9f,1,Novice,Freezing,i,Q,rp,2,7,0
17781,0,0,1,F,Y,Green,Square,Axolotl,Canada,Bassoon,dd500b26a,ec97e8751,60f4e2593,331722260,ed5f2bf65,1,Novice,Warm,i,A,uS,5,1,0
17782,0,1,1,T,Y,Red,Star,Axolotl,Russia,Piano,f0c1ceee4,7322ea1c9,caa9fe3d5,18718e2cb,bf91ad95c,2,Novice,Lava Hot,f,X,cp,3,1,1
17783,0,1,0,F,N,Blue,Trapezoid,Lion,Costa Rica,Piano,9ba4e87a7,bc82e0ba0,f68715780,2f8bd0da6,679e461f4,1,Master,Lava Hot,g,D,aP,3,10,0
17784,0,0,1,T,Y,Blue,Star,Axolotl,Russia,Oboe,7da3e4aec,06835761e,f0194bee4,c822d0d5a,372ede455,1,Expert,Cold,f,A,AP,1,3,0
17785,0,1,0,F,Y,Green,Square,Cat,India,Bassoon,5d18641ff,bc82e0ba0,b042166d5,f8c4fd6d0,0c6871768,1,Grandmaster,Cold,e,V,kK,4,3,0
17786,0,0,0,T,Y,Red,Polygon,Hamster,Canada,Theremin,2ff007c26,a406a5f12,1c3f27dd8,07fd63014,4baa5c678,1,Grandmaster,Cold,a,F,ud,1,4,0
17787,0,0,0,T,Y,Green,Circle,Lion,Canada,Bassoon,f9e5266f9,7d8bc814a,494b2cc84,ef1a084ff,9d606e500,1,Grandmaster,Boiling Hot,g,S,sY,1,4,0
17788,0,1,1,T,Y,Green,Square,Dog,China,Oboe,2cac4af40,322121abf,27e0c7992,6b44feed9,d63a90b44,1,Novice,Boiling Hot,i,A,ac,5,9,1
17789,0,1,1,T,N,Blue,Circle,Snake,Russia,Theremin,e08092732,90ba6c9a6,3b7dd14fd,83eabad2b,ebce0c015,2,Grandmaster,Freezing,e,E,Dc,2,10,0
17790,0,0,0,F,Y,Blue,Polygon,Lion,Finland,Oboe,4e1b529f6,9448b8e3b,fc4c33777,f2289fb5f,f540d9987,2,Master,Freezing,c,K,ac,3,9,0
17791,1,0,1,T,Y,Green,Circle,Dog,Russia,Theremin,e6f45aa26,144279ac1,5c064b2bf,2708074e3,952d7fc03,1,Novice,Lava Hot,l,Z,Nk,3,8,1
17792,0,0,1,F,Y,Red,Trapezoid,Dog,Russia,Oboe,c2843dc45,ec5064acb,afc659a2f,a7c105119,82c2d710e,1,Master,Boiling Hot,b,H,lx,1,10,0
17793,0,0,0,F,N,Red,Star,Lion,Russia,Piano,72f8028dc,08b282a6c,370b29add,1a2fd4686,e810f6d6e,1,Master,Freezing,c,R,ri,4,4,0
17794,0,0,0,T,Y,Green,Polygon,Snake,India,Oboe,de04b8750,beb20ea99,c9ed7172b,8a2663908,9a121af53,1,Novice,Freezing,f,O,ih,4,3,0
17795,0,0,1,T,N,Blue,Circle,Snake,Russia,Bassoon,0dee9b39a,46c89ef8d,bd9e34dc3,69fd1ead9,ff4039502,1,Grandmaster,Cold,h,U,PA,4,10,0
17796,0,1,0,T,N,Red,Polygon,Cat,Russia,Bassoon,72f8028dc,fc613f31d,3a114adea,90353fead,c97275e1a,3,Contributor,Lava Hot,e,Y,QM,1,8,0
17797,0,0,0,T,N,Green,Circle,Dog,Costa Rica,Oboe,200009fc3,708e87b0e,90f43deca,90ee6dde0,c077a694b,1,Master,Freezing,h,G,CU,1,1,0
17798,0,0,0,F,N,Red,Trapezoid,Axolotl,Russia,Bassoon,159a7306f,75645dad3,451f749a5,1e8a3fd5b,ebf2138cd,1,Novice,Lava Hot,i,Q,qo,3,2,0
17799,0,0,0,F,Y,Red,Triangle,Dog,Costa Rica,Oboe,6c90f81cd,fd9370b9e,f2ad3e302,9ed6677db,7bd0f14ac,1,Novice,Lava Hot,l,G,qo,2,4,1
17800,1,0,0,T,Y,Red,Square,Axolotl,Russia,Oboe,0eb46e992,cefab1020,75a4ba9a0,70647ecaa,2949737a9,3,Contributor,Freezing,i,K,aO,1,9,0
17801,0,0,0,T,N,Blue,Square,Snake,Canada,Oboe,416a8f3ab,97b6a3518,04ddac2be,998aa0f7a,5b3e5513f,1,Contributor,Boiling Hot,g,L,Dc,7,5,0
17802,0,0,0,F,Y,Red,Trapezoid,Axolotl,Russia,Oboe,778fdbe56,6d2cd10c5,bc46b66a9,09b25b0ac,401f8d76f,1,Grandmaster,Cold,k,T,lF,7,9,1
17803,0,0,0,T,Y,Blue,Triangle,Lion,China,Theremin,488406659,9ceb19dd6,953b7e9c6,62efd529a,b5291af2d,1,Contributor,Boiling Hot,h,F,CZ,1,7,0
17804,0,1,0,T,N,Blue,Circle,Snake,Finland,Bassoon,a3f640358,29e27ff9d,2a0b3f539,1b5476deb,b2f54a4dd,1,Contributor,Freezing,h,G,Gb,5,12,0
17805,0,0,0,F,Y,Blue,Trapezoid,Lion,Russia,Theremin,baab29d3d,dce959dcb,c01dd4885,4ed3cff23,ff1cea430,2,Master,Freezing,l,Z,hp,2,3,0
17806,0,1,0,T,N,Blue,Square,Axolotl,Finland,Bassoon,1f1702d2f,5fd7600de,11853d9d8,90dab3dd3,ba4d757a3,1,Master,Freezing,b,S,Gx,4,3,0
17807,0,1,0,F,N,Green,Trapezoid,Cat,Russia,Theremin,8266050c6,cebefe5b5,2bd9e23c6,942531094,a7f3512f4,1,Expert,Boiling Hot,o,L,vy,3,3,0
17808,0,0,0,F,Y,Green,Circle,Lion,Canada,Bassoon,075ceb58b,1869e63b0,438ece065,e9e0e972d,cd481b0a4,1,Novice,Lava Hot,g,J,qo,1,3,0
17809,0,1,1,F,Y,Blue,Square,Lion,Russia,Theremin,f7821e391,cf8b12b4e,de8010023,3c1ae13dc,4bcc9907e,1,Contributor,Hot,i,I,aO,5,2,0
17810,0,1,0,T,Y,Blue,Triangle,Lion,Costa Rica,Piano,ee55b9d67,565a89e93,4e8370f42,29df6c27e,adaabde41,1,Novice,Lava Hot,g,Z,qP,4,1,0
17811,0,0,0,T,N,Blue,Trapezoid,Hamster,Russia,Piano,4e28ceffa,2df6f79a2,b48349b5b,af928f054,825022c42,2,Novice,Lava Hot,g,F,Bb,2,9,0
17812,1,0,0,F,Y,Blue,Star,Lion,Russia,Piano,dd500b26a,c135cdf77,fa7ec9ef0,4f3a4cca9,d66ac9311,2,Grandmaster,Freezing,a,A,JX,3,2,0
17813,0,0,0,F,N,Green,Trapezoid,Snake,Finland,Bassoon,2cc9e16b9,1c34a67d7,94943a12c,81f379d0f,8cf50ebf3,1,Novice,Lava Hot,c,T,BE,3,2,0
17814,0,1,1,F,N,Blue,Polygon,Dog,Costa Rica,Piano,3685a0904,f36d9a851,6206e88a7,4b1543a82,8d0df6d52,1,Expert,Cold,b,R,dh,7,1,0
17815,1,0,0,T,Y,Green,Trapezoid,Lion,Russia,Bassoon,e1558b071,ffc60be1c,562dfb0f6,09bf3131d,018cbe944,2,Master,Boiling Hot,l,W,bF,3,5,1
17816,0,0,0,F,Y,Blue,Trapezoid,Lion,Russia,Oboe,4e1b529f6,e10910468,f1bb0a256,9ed47e9be,5ca73bbbc,1,Novice,Freezing,l,S,ll,3,10,0
17817,0,0,1,T,Y,Red,Star,Snake,Canada,Oboe,83b38aa6b,71534b2a8,ced4fd70a,068ae176d,6e12254cb,1,Grandmaster,Cold,k,S,kC,3,8,1
17818,0,0,1,F,Y,Green,Star,Cat,Canada,Theremin,49f4b29cc,9448b8e3b,9d6653dde,f5098af69,b6bb41dcd,1,Novice,Boiling Hot,l,R,ek,1,4,0
17819,0,0,0,F,N,Blue,Trapezoid,Lion,Costa Rica,Oboe,2cadfed8e,6d7f8c086,0e9e2ce06,20855d5b6,6a2de3db6,3,Grandmaster,Boiling Hot,n,A,CZ,1,1,0
17820,1,0,0,T,Y,Blue,Trapezoid,Cat,Finland,Theremin,5d18641ff,803f6cece,ec69236eb,e48171ccd,a1494cdf4,1,Expert,Freezing,k,U,XI,7,3,0
17821,0,0,0,F,Y,Red,Trapezoid,Lion,India,Oboe,c5725677e,d6f8634af,1361751be,cf46756be,d6e47792f,1,Novice,Lava Hot,l,T,Ye,7,10,0
17822,0,0,1,F,N,Red,Trapezoid,Lion,Finland,Theremin,e844a1f66,2a22b315e,431f39daf,43a1f406a,3d319ca1a,1,Grandmaster,Hot,g,R,su,7,1,1
17823,0,1,0,F,N,Green,Polygon,Dog,China,Piano,2e7f4d636,3aa0689eb,85f85b684,57313c784,140749808,1,Novice,Freezing,k,X,hh,5,11,1
17824,0,1,0,T,N,Green,Triangle,Lion,India,Oboe,30a15b6bd,cd94f29d1,2c9ffeaae,f38d73a27,025b2525d,2,Novice,Boiling Hot,f,K,qP,2,4,1
17825,0,1,0,T,N,Blue,Trapezoid,Cat,Costa Rica,Bassoon,8dcf8adfb,01455237a,352282217,2d8fccf5c,ebe5becf3,1,Novice,Freezing,l,A,cW,1,5,0
17826,0,1,0,F,N,Green,Square,Snake,Costa Rica,Oboe,5d18641ff,77ad092c1,310cb1765,f83a849b6,71b95058b,2,Expert,Boiling Hot,g,G,Sc,7,2,0
17827,0,0,0,T,N,Red,Polygon,Dog,Finland,Piano,46cab09da,c3517eaeb,12b92841d,3b34e4268,15a68a077,2,Contributor,Freezing,j,J,wy,1,11,1
17828,0,0,0,T,Y,Green,Square,Cat,Canada,Theremin,f0c1ceee4,32b4b12b1,0e9e2ce06,d4ff22472,4eaffab16,1,Novice,Boiling Hot,l,R,bF,2,2,0
17829,1,0,0,T,N,Green,Square,Cat,India,Bassoon,30a530eab,11698a0b3,6e5bb6d78,84ee00413,cbac09a67,1,Grandmaster,Boiling Hot,a,E,Zq,3,4,0
17830,0,1,0,T,Y,Blue,Trapezoid,Cat,Finland,Piano,908a1b9c9,4c1bdbe7b,c2091c1eb,0767e6fee,7747eac5f,3,Novice,Freezing,a,Q,rZ,4,1,0
17831,0,0,0,T,Y,Blue,Trapezoid,Axolotl,Costa Rica,Bassoon,778fdbe56,c023e914a,c1cbba46b,5ae4e72ca,d637c0b08,1,Master,Boiling Hot,g,I,Uk,3,8,0
17832,0,0,0,F,N,Blue,Trapezoid,Hamster,Canada,Oboe,92190168b,f24d83141,5ee5d882b,f5098af69,d6a92f871,1,Contributor,Lava Hot,a,T,aF,7,8,1
17833,0,1,1,F,Y,Green,Circle,Lion,Russia,Oboe,63f642dd9,77ad092c1,4a7761d5f,9ff6898e5,75e1a6cc6,1,Novice,Lava Hot,a,Y,eQ,1,12,1
17834,0,1,0,T,N,Red,Star,Cat,India,Oboe,4845cc770,bc82e0ba0,967f2aceb,327192ea8,5d9a1ab55,1,Novice,Warm,f,B,CM,1,3,0
17835,0,1,0,T,N,Red,Circle,Axolotl,Costa Rica,Oboe,a93b89fc9,0ef3dda96,e53c2bd92,84968f3e5,3d7db0d96,2,Contributor,Freezing,i,S,AP,2,3,0
17836,0,0,0,T,Y,Blue,Trapezoid,Lion,Finland,Theremin,84b0081ad,24a1bea30,6fb8423f1,8d95b374b,a29b64e6a,1,Novice,Freezing,b,Q,Bn,1,2,0
17837,0,0,0,T,Y,Red,Circle,Cat,India,Oboe,88f104c00,d4d727716,b9b5e2958,78558606a,447c2fbd0,2,Grandmaster,Lava Hot,n,F,rp,1,7,1
17838,0,0,0,F,N,Red,Circle,Hamster,Russia,Piano,2cc9e16b9,f497b97d7,c320b0509,0bef7c48b,9a196d946,3,Novice,Lava Hot,n,H,Xi,4,7,0
17839,0,0,0,T,Y,Blue,Circle,Dog,China,Piano,eb69430d6,5194690a0,68943cad3,d0cb271f6,c9336bd15,1,Master,Boiling Hot,h,Z,BA,1,7,0
17840,0,0,1,F,N,Blue,Triangle,Lion,Russia,Bassoon,6cd0619e0,f461f837c,6473ea04d,9d117320c,9e7ec03c1,2,Novice,Lava Hot,j,E,od,2,1,0
17841,0,0,0,T,Y,Red,Square,Lion,Russia,Piano,96c83ac09,78500847e,1511a4ba7,0be3d6175,39940fa79,1,Novice,Freezing,b,S,UO,2,11,0
17842,0,1,0,F,Y,Blue,Trapezoid,Cat,Russia,Oboe,dbfb714a4,55eed5058,c344f4362,4a718b609,e88412b02,1,Master,Lava Hot,f,X,Ye,2,9,0
17843,1,0,0,F,Y,Green,Circle,Snake,China,Theremin,e6f45aa26,67bb6c9d7,b0304151b,8eafdaaba,3c6ff8e35,1,Novice,Lava Hot,o,V,Jc,7,5,1
17844,0,0,1,T,N,Blue,Square,Axolotl,Russia,Piano,2cadfed8e,55a24a71b,0b5777c67,078133e43,616c30018,1,Contributor,Hot,g,V,on,3,12,1
17845,0,1,0,T,Y,Red,Circle,Cat,Russia,Oboe,6c90f81cd,6f438920f,5b6f1bac6,c495ce400,2f98a197a,2,Novice,Freezing,h,O,JX,2,2,0
17846,0,0,1,T,Y,Blue,Star,Dog,Finland,Bassoon,de04b8750,32be571ee,dadcfe5b8,0e87f6993,a70280052,1,Contributor,Warm,j,O,kW,3,3,0
17847,0,1,0,F,Y,Green,Trapezoid,Snake,Canada,Oboe,b0faff28f,29e27ff9d,27d6df03f,d9ee86c45,8ba5377df,1,Novice,Freezing,k,A,yc,7,2,0
17848,1,0,0,F,Y,Blue,Square,Axolotl,Russia,Bassoon,4464569ee,16dfb662a,532fc2d2e,5aa5bf1db,fc978f9f2,1,Novice,Boiling Hot,e,F,oK,3,9,0
17849,0,0,0,T,Y,Blue,Trapezoid,Dog,Russia,Theremin,81264f81f,144279ac1,2dd9daf45,82b475f6b,f2abeaa5b,1,Contributor,Freezing,g,X,OR,7,2,0
17850,0,1,1,F,Y,Red,Trapezoid,Cat,Russia,Oboe,4464569ee,8ed6221ae,816e4cca3,c26c86885,e305893f7,1,Expert,Warm,f,H,fO,3,11,0
17851,1,1,0,F,Y,Green,Triangle,Axolotl,Russia,Oboe,3585ff84b,1abac47d0,59de9c26a,50d48251c,f7a71fb32,1,Master,Freezing,g,F,Jc,7,9,0
17852,0,0,1,F,Y,Red,Trapezoid,Snake,Costa Rica,Piano,da60580a8,ea7a1aaf6,c2759379b,d1316ead6,1e4546c9a,2,Contributor,Lava Hot,g,T,kE,2,4,0
17853,0,1,0,T,Y,Green,Triangle,Lion,India,Theremin,8dcf8adfb,ea64fbdeb,23adfa078,d5d2c1cc0,0e81e50c2,1,Grandmaster,Lava Hot,k,T,CU,3,11,1
17854,0,0,1,T,Y,Green,Square,Hamster,Russia,Oboe,bdb9fef4a,73dd803d0,d96e5093d,1251aedb1,2a61f0054,1,Novice,Boiling Hot,c,A,dN,3,7,0
17855,0,1,0,T,Y,Green,Circle,Axolotl,Finland,Piano,2d61990e2,0ef3dda96,59de9c26a,c72b78ad7,6655c2a03,2,Novice,Freezing,l,J,xy,2,10,0
17856,0,0,0,T,Y,Red,Triangle,Cat,Costa Rica,Theremin,d1b1709e8,dc0536549,dadcfe5b8,590a92a3f,1921d8b8c,1,Novice,Freezing,a,Y,Eg,3,9,0
17857,0,0,1,F,Y,Green,Square,Axolotl,China,Theremin,50f116bcf,0ed70b7b1,4a7761d5f,6437b4ddf,e33a43c8e,1,Novice,Hot,j,A,ll,4,10,1
17858,0,1,1,T,Y,Blue,Square,Hamster,Canada,Piano,e6f45aa26,d4d727716,dd9e53e35,83772ea47,be922ade1,2,Grandmaster,Freezing,k,P,qP,3,7,1
17859,0,0,0,T,N,Blue,Trapezoid,Cat,Russia,Piano,2979f0d45,0b10fcecc,2d8e816e2,ff7aa8438,54d8d12d7,1,Novice,Lava Hot,d,K,UO,5,3,0
17860,0,1,0,F,Y,Blue,Square,Hamster,China,Oboe,4e28ceffa,f8c5dc0e0,8c2d2f775,5ea193ffb,cf840c757,1,Expert,Boiling Hot,c,Y,cW,7,2,0
17861,0,1,1,F,Y,Red,Star,Lion,China,Piano,19db35594,116d9fcd9,4cd460e06,29217b709,1c93f22c7,1,Master,Lava Hot,j,H,ri,4,11,0
17862,0,0,0,T,Y,Blue,Star,Lion,Finland,Theremin,1e6cb96e8,bf82c01fa,29295065b,f4aa5e97b,78b280802,3,Expert,Freezing,o,L,MC,4,1,0
17863,1,1,0,F,N,Green,Star,Dog,Russia,Piano,475e79160,df5b440ae,202a9d22a,c699c36c7,8dfcb0535,1,Novice,Boiling Hot,b,P,nh,7,11,0
17864,0,0,0,F,N,Red,Star,Lion,China,Theremin,479fd7aea,a19d81efe,1a386ffce,6844c9a87,985277e91,1,Expert,Boiling Hot,l,U,qo,3,10,0
17865,1,0,0,T,N,Red,Circle,Axolotl,Finland,Bassoon,778fdbe56,79a82b7c0,1cefd8217,f3890a06a,d61b0c3be,1,Novice,Freezing,d,S,fO,5,3,0
17866,0,1,0,F,Y,Blue,Star,Cat,China,Theremin,b97f51ac4,a406a5f12,eb50b1f32,e2b580e70,1d2f5dbc0,1,Novice,Lava Hot,c,Y,qv,3,2,0
17867,0,0,1,F,N,Blue,Triangle,Cat,Canada,Bassoon,640e1fdd5,3b9693870,3212ff699,bbbc9dc68,3176b5b7e,3,Contributor,Lava Hot,g,H,Qh,2,1,0
17868,1,1,1,F,Y,Green,Trapezoid,Cat,China,Theremin,ddac78300,f134870d4,3e809722a,776d8d7e5,cf75a612d,3,Novice,Hot,l,A,uS,5,1,1
17869,0,0,0,F,N,Blue,Polygon,Cat,Costa Rica,Theremin,19db35594,bea839b58,415af688c,ae2e8eb47,f918bd8e6,1,Grandmaster,Freezing,j,R,CU,3,3,0
17870,1,1,0,F,N,Red,Trapezoid,Axolotl,China,Theremin,05950689f,f425b1c8c,faffef3a9,eca31f6ec,5bbfebbd6,1,Contributor,Cold,l,P,RL,2,1,1
17871,0,0,0,F,N,Red,Star,Cat,India,Piano,1f1702d2f,acf5b10dd,34b3a61c3,ac6f71e3b,81dc5cb55,2,Grandmaster,Boiling Hot,h,K,Eg,3,3,0
17872,0,1,1,T,N,Red,Circle,Cat,Russia,Oboe,59497d53c,5fa8beadb,a354255c4,ba0908512,5a1f61c38,1,Novice,Lava Hot,h,L,TZ,1,7,0
17873,0,0,0,F,Y,Red,Trapezoid,Lion,Finland,Oboe,116f7e3e2,71c68195d,b48349b5b,934184f74,4a75ee299,3,Novice,Boiling Hot,k,H,Rm,1,12,1
17874,0,1,0,F,N,Red,Trapezoid,Cat,China,Bassoon,586b51342,42b1cc2fd,3b3e2fcd8,06aecce86,345f9a78c,1,Contributor,Freezing,e,P,kC,2,8,1
17875,0,0,0,F,N,Green,Triangle,Hamster,Russia,Piano,f2d59cf51,32be571ee,ff5b35098,46ae3059c,f73a4ff62,1,Grandmaster,Boiling Hot,k,Z,KR,1,3,1
17876,0,0,0,T,Y,Green,Circle,Lion,Russia,Bassoon,bdb9fef4a,b9f08dc06,a52645fc7,83d9f009a,23dd843f0,1,Novice,Lava Hot,d,Y,Ed,2,1,0
17877,0,0,0,F,Y,Blue,Triangle,Cat,China,Bassoon,46cab09da,126a4f83d,462a26c79,1abfd700c,151181567,2,Novice,Freezing,k,G,vy,1,4,0
17878,0,0,0,T,Y,Red,Square,Axolotl,Canada,Piano,83b38aa6b,8d1b72979,fcd030cc2,01a7b34ec,0292f777c,1,Novice,Hot,h,I,QM,3,8,1
17879,0,1,1,F,Y,Blue,Star,Hamster,Finland,Theremin,39647c92a,2546024d1,dadcfe5b8,91fc741a6,3cc46448a,2,Master,Lava Hot,j,G,kr,2,5,0
17880,0,0,0,F,Y,Green,Star,Hamster,Costa Rica,Piano,20b10a832,1573e6c5f,36ef0491a,95a0ec044,db9d03a25,1,Novice,Boiling Hot,h,W,tP,1,9,1
17881,0,1,0,T,Y,Green,Triangle,Cat,Russia,Piano,e9f44a509,1fe17a1fd,a1e0839a7,c260ab330,21116774e,2,Novice,Cold,k,T,hp,2,3,0
17882,0,1,0,F,N,Blue,Polygon,Lion,Russia,Oboe,552e3fdc9,bb219c9ac,e7a605132,0012ac11d,f5cdc03d0,1,Grandmaster,Boiling Hot,k,G,YC,2,12,1
17883,0,0,0,F,Y,Blue,Polygon,Axolotl,Finland,Oboe,5b1a9f841,3ac1b8814,6face96c8,4e93545bd,5bdd94d9b,1,Novice,Lava Hot,h,V,pa,3,7,0
17884,0,0,1,F,Y,Green,Triangle,Axolotl,Russia,Oboe,5d18641ff,dd1dbed78,ba9901303,3d55ec04a,a6d406921,3,Novice,Lava Hot,j,I,Er,3,11,0
17885,1,0,1,T,Y,Blue,Triangle,Dog,Finland,Piano,176809a41,2268327b2,c991c5808,069fd41b7,0a57243df,1,Master,Lava Hot,g,J,uy,1,6,1
17886,0,0,0,F,Y,Green,Star,Lion,Finland,Piano,9347491f2,50d7ad46a,04d283376,bc28a14cf,f86a685d5,1,Novice,Cold,k,D,hp,5,3,0
17887,0,0,0,F,Y,Green,Circle,Lion,India,Oboe,0de5598a9,cad70d692,a88395028,f01e81da7,665fc7840,1,Novice,Warm,i,F,av,2,11,0
17888,1,0,1,F,Y,Green,Circle,Lion,Finland,Bassoon,7e9cb0f9a,5c4ee13e3,d640f9971,28d09cf93,7fb5515b6,1,Grandmaster,Freezing,g,I,Ob,1,12,0
17889,0,0,0,T,N,Blue,Trapezoid,Hamster,India,Oboe,df51b96fc,144279ac1,6f8de956d,0f0da48b8,712ccfc7b,1,Master,Freezing,j,F,Qo,5,1,1
17890,0,0,0,T,Y,Blue,Star,Cat,Canada,Theremin,59497d53c,6d7f8c086,fdbaa2c22,46eb1f2d5,463bb923e,1,Novice,Cold,k,W,hT,2,2,1
17891,0,1,0,T,N,Blue,Square,Axolotl,Costa Rica,Piano,640e1fdd5,63d0e6105,fa32a2d23,09b25b0ac,906894421,1,Expert,Boiling Hot,k,Z,eb,7,2,0
17892,0,0,0,T,Y,Blue,Polygon,Snake,Costa Rica,Piano,f0c1ceee4,0302f1ffc,125315092,bcc7e3908,e07393fce,1,Novice,Boiling Hot,j,W,SB,7,10,0
17893,0,0,1,F,Y,Green,Trapezoid,Cat,India,Bassoon,6cd0619e0,29e27ff9d,bf4479f1c,f83347fe9,8605b9c1b,1,Grandmaster,Warm,l,R,dO,7,7,0
17894,0,0,1,T,Y,Green,Triangle,Axolotl,Finland,Oboe,defc6dd20,cfc8d0828,f8140ebfd,ea392401b,c1e0109e6,1,Grandmaster,Freezing,a,G,kw,3,8,0
17895,0,0,0,F,Y,Blue,Star,Cat,Russia,Theremin,552e3fdc9,612641073,3e5f076e2,eb9a2b2d7,07cba68da,1,Novice,Boiling Hot,h,S,dE,4,12,1
17896,0,1,0,T,N,Blue,Square,Cat,Russia,Theremin,df51b96fc,1869e63b0,1710fcc5e,fb57de2cb,932325f9f,2,Novice,Freezing,j,T,ke,5,8,0
17897,0,0,0,F,Y,Red,Trapezoid,Lion,China,Oboe,66669a44f,3aa0689eb,128b3573c,19c6cda47,4cbb0050e,2,Novice,Freezing,k,S,GJ,5,7,0
17898,0,1,0,T,Y,Blue,Star,Dog,Russia,Bassoon,77b08badd,7f3c463a8,a2ff76df0,d0ead99a4,ff050f19d,1,Novice,Lava Hot,i,E,dh,2,2,0
17899,0,0,0,F,Y,Blue,Star,Lion,China,Piano,0dee9b39a,67bb6c9d7,98f7467d7,26a23df3e,04932eab8,1,Novice,Boiling Hot,l,U,ps,7,1,0
17900,0,0,1,F,N,Blue,Trapezoid,Lion,Russia,Bassoon,6cd0619e0,718fd9453,0378e418b,017fc2f26,673c268c5,1,Novice,Freezing,i,K,CL,7,11,0
17901,0,0,0,F,N,Blue,Trapezoid,Cat,Russia,Piano,6cd0619e0,ac8c42404,584948ec6,f60eb679f,5e2518c9b,1,Grandmaster,Lava Hot,l,R,XI,2,1,1
17902,1,1,0,F,Y,Green,Polygon,Lion,China,Piano,1bd1068d9,f14fe8bc5,dfc3aa518,fe605ee3a,1c7f97d46,1,Grandmaster,Hot,j,G,Zc,2,12,1
17903,0,0,0,F,N,Red,Triangle,Snake,China,Oboe,be4578201,49bceb215,014c66968,70b6f717d,2260f20bc,1,Master,Boiling Hot,l,L,CL,7,2,1
17904,1,1,0,F,Y,Green,Star,Snake,Canada,Oboe,f9d17bb93,4f849ad2d,5ee5d882b,fcf8c2866,40cd11628,3,Novice,Boiling Hot,f,G,dZ,3,9,1
17905,0,1,0,F,Y,Green,Circle,Snake,Canada,Bassoon,e5b29c42b,9218550d8,6571760c2,87e4cd335,39d21357f,2,Grandmaster,Freezing,k,S,bJ,3,9,1
